,ID,1. Молоко до 1%,"2. Молоко до 2,5%",3. Молоко более 3%,4. Сгущенка,5. Кефир до 1%,"6. Кефир до 2,5%",7. Кефир более 3%,8. Йогурт до 1%,"9. Йогурт до 2,5%",10. Йогурт более 3%,11. Творог до 5%,12. Творог более 5%,13. Сырки,14. Творожники,15. Сметана до 15%,16. Сметана более 20%,17. Сыр мягкий,18. Сыр до 25%,19. Сыр более 25%,20. Маргарин,21. Масло бутербр.,22. Мороженное,23. Бананы,24. Ягоды,25. Киви,26. Груша,27. Клубника,28. Сухофрукты,29. Изюм,30. Ананас,31. Яблоко,32. Грейпфрут,33. Виноград,34. Мандарин,35. Лимон,36. Апельсин,37. Персик,38. Слива,39. Персик в сезон,40. Сливы в сезон,41. Абрикосы в сезон,42. Арбуз в сезон,43. Мандарины в сезон,44. Черешня в сезон,45. Клубника в сезон,46. Ягоды в сезон,47. Капуста свежая,48. Капуста приготов.,49. Цветная капуста свежая,50. Цветная капуста пригот.,51. Морковь свежая,52. Морковь пригот.,53. Свекла,54. Сельдерей,55. Огурец,"56. Салат, руккол","57. Петрушка, укроп",58. Горох свежий,59. Горох пригот.,60. Бобы,61. Фасоль,62. Чечевица,63. Овощной салат,64. Окрошка,65. Винегрет,66. Зеленый лук свежий,67. Зеленый лук пригот.,68. Томаты свежие,69. Томаты пригот.,70. Перец пригот.,71. Грибы,72. Капуста квашеная,73. Шпинат,74. Кабачок,75. Тыква,76. Кукуруза,77. Горох конс.,78. Маринады,79. Баклажан,80. Брокколи,81. Тыква в сезон,82. Кабачок в сезон,83. Перец в сезон,84. Редис в сезон,85. Грибы в сезон,86. Капуста квашеная в сезон,87. Яйца,88. Курица с кожей,89. Курица без кожи,90. Мясо в сложном блюде,"91. Туш. Говядина, гуляш",92. Стейк из говядины,93. Котлета,94. Свинина тушеная,95. Свинина жареная,96. Баранина,"97. Рыба жареная, суп","98. Рыба вяленая, соленая",99. Морепродукты,100. Пирожки с мясом,101. Куринный рулет,102. Сосиськи,103. Колбаса вареная,104. Колбаса копченая,"105. Буженина, окорок, ветчина",106. Сало,107. Субпродукты,108. Картофель,109. Паста,110. Белый хлеб,111. Черный хлеб,112. Серый хлеб,113. Рис,114. Картофель во фритюре,115. Вареники,116. Пельмени,117. Пицца,118. Гречневая крупа,119. Манная каша,120. Хлопья,121. Овсянная круппа,122. Пшено,123. Прочие злаки,124. Борщ,125. Бульон,126. Рассольник,127. Суп с овощами,128. Грибной суп,129. Гороховый суп,130. Куринный суп с лапшой,131. Соки,132. Кофе,133. Чай,134. Вода,135. Газировка,136. Безалкогольные напитки,137. Пиво,138. Вино,"139. Водка, коньяк, ликер",140. Квас,141. Блины,142. Булочка,"143. Сушки, баранки",144. Конфеты шоколад.,145. Конфеты карамель,146. Торт,147. Халва,148. Печенье,"149. Мед, джем, варенье",150. Шоколад,151. Бисквит,152. Пряники,"153. Пастила, зефир",154. Вафли,155. Чипсы,156. Сухарики,157. Орехи,158. Майонез,159. Кетчуп,160. Соевый соус,175. Соевое масло,176. Кукурузное масло,177. Растительное масло,178. Подсолнечное масло,179. Рапсовое масло,180. Хлопковое масло,181. Оливковое масло,182. Сливочное масло,183. Питание в ресторанах
517,54-102-194-02,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,4,0,1,4,3,1,1,1,1,0,0,0,3,2,3,3,2,0,1,3,3,3,3,3,6,2,2,2,2,2,0,0,2,2,2,0,2,2,2,0,1,2,2,0,2,1,1,2,2,2,0,1,1,2,0,2,0,1,1,2,1,0,0,3,3,3,2,1,2,2,0,2,2,0,2,2,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,6,6,0,2,0,1,1,0,2,2,0,2,2,0,2,2,2,2,1,1,2,2,0,6,8,0,0,0,0,3,2,2,2,3,2,0,1,0,3,3,0,0,3,0,0,0,0,3,5,2,0,0,0,0,2,0,0,1,0,1
518,54-001-064-02,0,1,0,1,0,3,0,0,0,0,0,2,0,0,5,0,0,0,5,0,5,1,2,1,1,1,0,1,1,0,5,0,0,3,2,1,0,0,2,2,2,2,6,1,3,3,2,2,0,0,3,2,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,2,2,2,2,0,0,0,1,2,2,0,2,2,1,2,0,2,0,2,2,1,0,2,1,1,1,0,0,2,2,0,3,1,2,2,2,8,2,2,0,1,2,1,2,0,2,0,0,0,2,2,1,1,0,1,2,5,0,6,8,0,0,1,0,0,0,2,1,1,5,4,0,0,2,6,4,1,2,2,2,0,0,3,3,3,2,0,0,0,3,0,0,2,0,0
519,54-001-065-01,0,2,0,0,0,0,0,0,1,0,0,3,0,3,2,0,0,0,5,0,0,0,5,0,4,4,0,0,0,1,4,0,1,1,0,4,0,0,3,3,3,3,3,0,3,4,2,3,3,3,4,4,1,0,3,2,2,0,0,0,2,0,3,3,2,2,2,0,0,2,0,4,2,2,2,0,0,2,2,2,3,3,3,3,0,4,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,0,0,0,3,3,0,0,0,2,0,0,0,0,3,2,0,0,2,0,3,1,1,1,1,1,1,0,0,6,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0
520,54-001-066-01,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,2,0,7,0,0,5,0,0,7,3,7,0,0,7,7,7,7,7,7,8,8,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,0,3,0,3,3,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,2,3,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,0,0,0,2,6,0,5,0,0,1,2,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,2,3,2
521,54-001-067-01,0,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1,0,3,0,2,0,1,0,0,2,1,1,2,1,0,2,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,3,0,2,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,0,2,0,0,1,1,0,2,2,2,2,2,2,2,1,0,6,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
522,54-102-008-01,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,1,0,3,0,0,0,3,3,0,5,0,3,4,1,2,0,0,0,1,1,0,4,0,5,5,2,5,1,1,5,5,3,1,5,3,5,1,2,2,1,0,3,1,2,5,5,5,5,3,1,1,0,2,2,1,1,2,1,1,2,2,1,5,1,5,5,5,0,4,4,4,2,2,1,0,2,2,0,1,1,0,3,3,1,2,2,5,1,0,7,0,2,0,1,2,1,3,1,1,2,1,1,3,2,2,2,2,2,2,3,0,6,6,0,0,0,0,1,6,1,2,2,1,1,1,1,6,2,0,0,3,0,0,0,0,1,3,3,3,0,0,5,5,1,0,0,0,0
523,54-001-068-01,0,0,0,5,0,5,0,0,5,0,0,2,0,0,2,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,2,2,2,0,1,1,1,2,0,0,0,0,1,0,2,0,2,0,0,0,2,1,0,0,2,0,2,0,0,0,2,2,0,0,0,2,0,1,1,2,0,0,1,5,2,2,1,0,3,0,1,0,3,0,3,0,0,0,3,0,0,0,0,2,0,0,0,2,2,1,5,0,6,0,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,2,5,0,5,6,6,0,0,0,0,0,0,0,0,0,2,2,1,2,7,6,2,2,2,1,3,0,0,0,4,1,0,0,0,0,3,0,0,1,5,0
524,54-001-070-02,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,3,3,3,3,3,3,3,3,2,2,1,1,3,3,3,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,0,0,0,1,1,3,0,2,2,2,2,2,2,2,3,3,0,3,3,3,3,3,0,0,3,3,2,2,2,2,2,2,2,2,2,4,4,3,3,3,3,0,3,3,0,3,0,0,0,0,0,3,3,3,3,3,3,3,3,6,6,6,0,0,2,0,0,0,2,2,2,0,0,0,1,2,2,1,0,2,2,2,2,2,2,2,2,1,0,0,0,2,0,0,0,0,1
525,54-001-037-01,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,2,1,0,0,1,0,1,1,0,3,0,1,0,0,1,0,1,0,3,2,2,0,0,1,1,2,2,0,0,2,1,1,0,2,2,2,1,2,0,0,0,1,1,1,1,0,2,0,0,1,2,0,1,1,0,0,2,0,0,1,1,1,2,1,3,3,2,0,1,1,0,2,2,0,0,1,3,1,3,0,3,5,0,0,3,3,3,2,6,6,0,2,0,0,1,0,2,2,0,0,2,2,3,0,2,2,2,2,2,3,5,6,7,1,0,3,0,1,2,1,2,0,1,1,1,1,3,3,1,0,1,0,2,0,0,1,5,3,0,0,0,0,2,0,0,0,4,0
526,54-001-017-01,0,5,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,3,0,3,0,0,1,0,0,0,1,1,0,3,0,0,0,0,1,0,0,3,3,3,1,5,0,5,5,0,2,0,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3,3,1,0,0,0,0,1,1,3,0,0,0,0,3,3,1,0,3,3,0,0,0,0,1,0,0,0,2,1,0,1,3,3,3,1,0,1,0,5,3,7,0,0,0,0,1,1,0,0,3,0,1,1,0,3,0,1,0,1,1,2,2,7,1,7,0,0,0,0,0,0,1,0,1,3,1,1,0,2,6,1,1,1,0,3,0,0,0,6,3,0,0,0,0,3,0,0,0,3,0
527,54-001-018-01,0,1,0,0,0,3,0,0,0,0,0,2,0,1,1,0,1,0,5,0,0,0,1,1,2,0,0,0,0,0,5,0,0,2,0,3,0,0,0,6,6,3,6,0,2,5,3,2,0,0,0,4,0,0,3,0,2,0,1,0,1,0,2,2,1,0,2,3,3,1,1,1,0,2,1,0,1,2,1,0,2,4,4,1,1,4,1,0,5,0,0,0,2,2,0,0,2,2,0,1,0,1,0,6,1,1,1,3,0,0,7,2,0,0,1,1,0,4,0,0,3,2,0,4,0,1,0,1,1,2,0,2,3,7,0,0,0,0,0,0,2,2,3,2,2,0,1,2,3,1,0,1,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,2,0
528,54-001-043-01,0,0,5,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,5,0,5,0,1,2,0,2,0,0,0,0,1,0,2,4,2,2,0,0,2,2,2,3,5,3,5,5,5,5,5,5,5,5,5,0,2,0,3,0,0,0,2,0,3,0,3,1,0,1,1,1,1,3,0,2,2,0,2,3,0,0,3,3,5,5,1,5,2,0,3,3,0,0,2,3,0,3,2,2,1,1,1,0,0,5,2,1,2,3,3,6,0,0,2,0,1,1,0,2,0,0,0,0,2,3,3,2,2,1,0,2,1,6,6,6,0,0,2,0,0,0,2,2,2,4,3,0,0,3,5,4,0,1,0,0,0,1,3,6,4,1,0,0,0,2,0,0,1,3,0
529,54-001-039-01,0,3,0,0,0,1,0,0,0,0,0,2,1,1,3,0,0,0,4,0,5,1,1,1,0,2,0,1,0,0,3,0,0,3,0,3,0,0,1,3,2,4,6,2,3,3,1,2,0,1,0,3,2,0,1,0,1,0,1,2,1,0,0,1,1,0,0,1,0,1,1,3,0,1,1,0,1,3,0,0,2,3,2,3,0,3,3,2,0,1,0,0,3,1,1,0,2,2,1,0,3,2,6,5,1,3,1,3,2,6,0,0,1,0,1,2,1,2,0,0,0,1,0,2,0,1,0,1,0,0,1,5,6,6,0,0,0,3,0,1,1,2,4,4,0,1,1,0,4,1,1,0,1,0,0,0,1,5,0,0,0,0,0,3,0,0,1,2,1
530,54-001-029-01,0,3,0,0,0,3,0,0,0,0,3,0,0,2,5,0,0,0,5,0,5,0,3,2,1,1,2,3,3,0,4,0,0,1,1,1,0,0,5,5,5,5,6,3,5,5,5,3,0,0,3,3,3,0,0,0,0,0,3,3,0,0,2,0,2,0,0,2,0,2,0,3,0,1,1,1,1,2,1,1,2,3,3,5,2,3,1,0,2,0,2,0,3,0,0,0,2,1,1,0,1,2,3,2,0,0,2,3,2,5,7,0,1,1,1,1,0,2,1,0,2,2,1,2,2,2,1,0,1,2,5,0,6,7,0,0,0,0,0,0,1,3,1,5,5,1,1,5,2,1,0,1,1,1,0,0,2,2,0,0,0,0,0,3,0,0,2,2,0
531,54-001-071-01,0,6,0,0,0,3,0,0,5,0,1,0,0,1,3,0,1,0,5,0,0,5,3,1,1,3,1,0,0,1,3,0,0,0,1,3,0,0,2,2,2,3,3,2,0,5,2,0,0,0,2,0,0,0,3,1,1,1,0,2,1,0,3,3,3,0,0,2,1,2,3,3,0,0,0,1,1,2,2,0,2,2,4,5,2,3,2,0,3,2,1,0,2,2,1,0,1,3,1,1,0,2,3,3,1,2,0,3,3,0,3,0,2,0,1,1,1,1,0,0,0,0,0,3,3,2,2,0,0,2,1,6,5,6,1,2,3,0,0,0,1,2,2,3,1,1,1,3,1,3,2,2,1,1,3,3,1,2,2,1,0,0,0,3,0,0,0,0,2
532,54-001-072-01,0,2,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,6,0,0,1,3,2,1,2,1,5,5,0,3,0,0,0,1,2,0,0,3,3,3,2,4,2,3,3,2,2,0,0,3,2,1,0,2,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0,2,0,0,1,1,1,2,1,0,2,2,4,4,1,3,3,1,4,2,2,0,2,2,1,0,3,0,1,2,0,2,2,2,0,2,0,3,3,6,5,5,3,0,2,2,2,0,0,0,1,0,0,2,2,2,2,0,1,2,4,6,6,7,0,0,0,0,0,0,3,3,3,3,3,1,0,2,1,3,0,0,2,2,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0
533,54-001-073-01,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,2,1,2,0,0,0,0,0,2,2,0,0,3,3,3,3,3,3,3,3,0,3,3,3,1,3,0,3,0,2,2,2,0,0,2,2,2,2,3,0,3,3,2,2,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,0,0,0,3,3,0,0,0,2,0,2,0,0,2,1,0,0,3,4,0,0,1,1,0,3,0,0,3,0,0,3,3,3,3,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
534,54-001-075-01,0,3,0,1,0,3,0,0,2,0,3,0,0,0,5,0,0,0,5,0,1,2,3,0,1,1,0,1,2,0,5,0,0,3,1,3,0,0,4,4,4,4,6,1,4,4,2,2,0,1,2,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,2,2,1,3,0,2,1,0,2,0,0,0,2,2,2,0,2,2,2,2,0,1,3,3,0,0,0,2,2,0,3,0,2,0,1,1,0,2,1,0,0,2,0,2,2,2,1,0,1,2,2,0,7,8,0,0,0,1,0,0,3,3,3,3,1,1,2,5,5,2,0,4,4,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0
535,54-001-078-01,0,5,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,5,0,2,2,0,5,0,0,5,0,5,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,1,0,1,2,2,0,0,0,2,1,1,1,0,1,1,1,0,2,1,2,2,1,1,1,1,0,2,2,2,2,2,0,3,0,2,0,2,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,2,5,5,0,1,0,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,5,5,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,0,0,0,2,0,0,0,3,0
536,54-001-079-01,0,5,0,1,0,0,0,0,3,0,0,3,0,0,0,2,0,0,1,0,2,1,3,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,0,2,0,2,1,0,0,0,0,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,2,0,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,2,0,5,0,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,0,5,6,6,0,0,1,0,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,0,0,2,0,0,0,3,0
537,54-001-085-01,0,3,0,5,2,0,0,3,0,0,3,0,5,3,5,0,0,0,5,0,0,2,3,0,0,3,0,5,2,0,3,0,0,0,2,0,0,0,2,2,2,3,2,1,1,5,3,3,2,2,2,5,3,0,4,0,5,0,0,0,0,0,4,1,1,1,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,5,5,5,0,2,1,0,3,1,1,0,1,0,0,0,3,1,2,0,0,2,2,2,0,0,2,2,0,0,2,6,2,0,0,0,0,2,0,3,2,2,0,3,0,1,1,0,0,0,2,7,5,5,0,0,0,1,0,0,0,0,0,6,6,0,3,2,0,1,0,0,3,3,0,0,0,5,3,1,0,0,0,2,0,0,0,3,0
538,54-001-086-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,2,2,2,2,6,2,5,5,1,1,0,0,2,0,1,0,2,0,2,0,1,0,1,0,2,1,1,2,0,2,1,1,1,1,0,1,0,1,1,2,1,0,0,3,3,2,3,1,2,0,4,0,2,0,1,1,1,0,2,1,0,0,4,2,3,3,0,0,1,4,4,5,3,0,3,0,0,1,0,3,0,0,1,1,1,1,0,1,1,1,1,1,2,2,6,5,0,0,2,0,0,0,1,0,1,1,0,1,1,7,5,0,0,2,2,7,0,1,0,5,3,1,0,0,0,2,0,0,0,2,0
539,54-001-087-01,0,3,0,3,0,2,0,0,2,0,0,1,0,1,3,0,0,0,7,0,3,1,3,0,0,3,0,1,0,0,3,0,0,1,1,1,0,1,3,3,3,2,3,1,2,2,2,0,0,0,2,2,2,0,2,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,3,2,0,0,2,1,2,2,1,0,2,2,1,0,0,2,3,2,2,3,0,3,2,7,3,1,1,1,0,0,0,2,0,0,0,0,0,3,0,3,0,1,1,2,2,6,7,6,1,0,1,0,2,0,1,2,3,3,3,1,1,3,2,1,1,3,3,3,1,1,1,0,0,0,0,3,0,0,0,0,1,3,0
540,54-001-055-01,0,1,0,0,0,5,0,0,0,0,0,5,0,3,3,0,0,0,5,0,3,0,0,0,3,0,0,0,1,0,1,0,0,1,1,1,1,1,0,3,0,2,1,0,1,2,2,1,2,1,3,3,5,0,1,1,2,0,2,0,0,0,1,1,2,1,0,1,1,1,0,3,0,1,1,1,1,0,0,0,2,2,1,0,0,3,2,0,3,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,0,2,2,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
541,54-001-057-01,0,5,0,1,5,0,0,1,0,0,0,3,1,1,5,0,0,3,0,0,5,1,2,2,0,2,0,2,2,0,2,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,2,2,0,2,5,5,2,0,2,0,5,0,1,1,1,0,2,2,2,0,2,2,2,2,1,2,0,2,1,1,1,2,2,1,2,3,3,3,1,1,5,2,0,2,2,1,2,2,1,0,2,1,1,2,1,2,2,2,1,2,2,4,3,6,6,3,0,2,2,2,3,3,2,3,2,2,2,2,2,2,2,1,2,2,2,5,6,6,0,0,0,1,1,1,1,1,2,5,5,3,3,3,3,5,3,3,3,1,0,0,2,0,0,0,0,0,0,5,0,0,0,2,0
542,54-001-058-01,0,2,0,5,0,2,0,0,2,0,2,0,2,0,5,0,0,0,5,0,5,1,2,0,0,0,0,0,0,0,5,0,0,2,2,2,0,0,4,4,4,4,6,2,2,2,2,2,0,0,2,2,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,1,1,2,0,0,0,2,2,2,0,2,1,2,0,0,0,0,2,2,2,0,1,1,0,2,0,1,2,2,0,3,1,3,3,6,6,3,2,0,1,1,1,2,2,0,0,0,0,2,2,2,2,1,1,2,2,5,6,6,5,0,1,0,0,0,2,2,2,2,2,2,2,2,5,3,3,3,2,2,2,2,2,3,3,2,0,0,0,3,0,0,1,0,0
543,54-001-059-01,0,5,0,0,0,3,0,0,0,0,0,1,0,1,3,0,1,0,1,0,3,1,1,2,0,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,2,0,4,4,3,2,0,1,3,4,3,0,4,0,5,0,0,0,0,0,3,3,0,3,4,4,2,2,0,1,0,2,1,0,0,0,1,0,1,3,3,2,0,2,3,0,2,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,6,6,6,3,0,1,1,0,2,1,0,3,0,0,1,0,1,1,0,1,3,0,6,6,8,0,0,0,0,0,3,1,1,0,1,1,0,0,1,5,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0
544,54-001-060-01,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,3,0,3,4,4,4,5,4,1,1,0,1,1,0,2,0,2,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,3,0,2,0,0,0,1,0,0,0,2,0,0,1,0,3,6,6,0,0,1,3,2,6,5,6,2,1,0,1,0,3,0,0,2,0,2,2,0,0,0,2,2,2,0,3,6,6,0,0,0,0,1,0,3,0,3,0,0,1,0,6,5,0,0,0,0,0,0,2,0,3,0,1,0,0,0,3,0,0,0,0,0
545,54-001-096-01,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,3,3,0,2,0,0,0,0,2,0,0,3,2,3,0,0,2,2,2,3,5,0,5,5,5,5,5,5,5,5,5,0,2,2,4,0,2,2,2,0,5,1,1,5,5,4,4,2,3,1,0,2,2,2,2,2,2,2,3,3,5,5,2,2,3,3,0,1,1,0,4,3,3,0,2,2,1,0,1,1,0,0,3,0,1,5,0,6,0,0,3,1,2,2,0,1,0,0,0,0,2,3,0,1,0,1,1,1,0,0,8,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,3,0
546,54-001-097-02,0,2,0,1,0,2,0,0,0,0,1,0,0,1,3,0,1,1,0,0,4,2,1,0,0,1,0,1,1,0,2,0,0,3,2,0,0,0,2,2,2,2,2,0,4,4,2,3,0,0,3,3,3,0,2,0,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,2,0,0,0,1,1,1,0,0,2,2,1,4,0,4,3,0,3,0,1,0,2,1,1,0,3,0,0,1,0,0,0,1,1,1,1,3,2,6,6,0,2,0,1,1,1,3,1,0,0,1,0,3,0,2,0,1,2,3,3,3,4,7,0,0,0,0,1,0,2,2,0,4,4,0,0,2,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0
547,54-001-079-02,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4,0,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,0,2,1,2,0,2,2,2,0,1,1,0,1,0,1,2,3,3,0,0,2,3,8,2,2,1,0,2,2,1,1,1,0,0,1,0,2,2,1,0,0,0,2,1,5,3,8,2,0,0,0,0,0,2,3,2,2,0,1,1,4,5,2,0,3,1,1,1,1,1,3,3,0,0,0,0,3,0,0,0,1,0
548,54-001-080-01,0,2,2,2,0,3,1,0,0,0,0,2,1,1,2,2,0,0,2,0,2,1,1,1,0,1,0,0,0,0,2,0,1,1,2,0,0,0,1,1,2,3,2,1,2,3,1,3,0,0,1,3,2,0,1,0,1,1,1,0,0,0,2,1,1,3,0,1,2,2,0,1,0,1,1,2,1,1,0,0,2,2,2,3,1,2,3,2,2,2,2,0,2,2,1,0,0,0,0,2,1,2,2,0,2,1,1,3,3,5,3,0,2,0,2,2,0,2,1,1,1,1,0,2,2,2,1,0,1,2,2,0,2,6,2,0,0,0,0,0,2,3,2,3,0,0,0,3,3,0,2,2,1,1,2,1,0,3,3,0,0,0,0,3,0,0,0,5,0
549,54-001-080-02,0,0,0,0,0,2,0,1,0,0,0,2,1,1,3,0,1,0,1,1,1,1,1,0,1,2,0,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,0,2,0,1,1,1,0,1,0,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,2,2,0,5,0,1,1,2,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,1,5,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,1,1,1,1,0,0,0,2,0,0,0,0,0
550,54-001-105-01,0,3,0,5,3,3,0,0,0,0,0,1,0,2,5,0,5,0,0,0,5,1,3,4,3,3,0,3,3,0,3,3,3,3,3,3,3,3,5,5,5,4,5,3,5,5,4,4,4,4,4,4,4,4,4,3,3,0,3,0,0,0,2,2,2,3,3,3,3,3,1,2,0,1,1,0,3,2,2,0,2,2,5,5,3,3,3,0,3,2,0,0,2,2,2,0,2,2,2,0,0,5,5,5,1,2,2,5,2,0,6,0,3,0,0,0,0,1,0,0,0,2,2,3,2,2,2,2,2,2,3,5,6,6,0,0,0,0,0,0,0,0,2,5,5,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0
551,54-102-046-02,0,3,3,0,0,0,2,0,0,0,0,3,3,1,0,5,0,6,0,0,2,3,3,2,0,0,1,0,0,0,3,0,1,3,0,0,0,0,0,2,2,5,7,0,5,5,2,2,0,0,1,2,1,0,3,0,3,0,0,0,1,0,3,1,2,0,0,3,2,1,0,3,0,0,0,1,1,1,0,0,0,3,2,3,2,2,3,0,3,1,1,1,3,1,1,0,1,0,1,2,0,0,0,0,0,0,2,2,2,6,0,0,2,0,1,1,0,3,0,0,0,3,0,2,0,0,2,0,0,0,3,6,6,7,0,0,0,0,1,1,1,3,2,0,0,1,1,1,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,0,3,0
